Commit id,CyclomaticComplexity,ExcessiveClassLength,ExcessiveMethodLength,ExcessiveParameterList,NPathComplexity,CouplingBetweenObjects,EmptyCatchBlock,DepthOfInheritance,GotoStatement
7fdcc3b09254410772002799f11964dd2e320e00,1580,43,556,27,934,7,3,0,0
60e2592702256fb3abe0461007be9877ff2afe26,1580,43,556,27,934,7,3,0,0
423b2f006a9b7601b5b5a459363c33d789d6fd5e,1580,43,556,27,934,7,3,0,0
71ee4471ac31a2889224a88a2b68af4c4d48cd21,1580,43,556,27,934,7,3,0,0
80c3fd51eea13c40c5f7da2cfea2cfd8fbd5d617,1580,43,556,27,934,7,3,0,0
9d1e2185769482aea0f267b134315fa2bfb79416,1580,43,556,27,934,7,3,0,0
20185f7d8bdd1a97f3bd8c7b50e82cdf550b834a,1580,43,556,27,934,7,3,0,0
9c6808457e4403bffebd9ccfaad856c894db7bf1,1580,43,556,27,934,7,3,0,0
f0aae42f412f303d53fee6f8c004d6c58e5a338a,1580,43,556,27,934,7,3,0,0
6aad3d297ee154eeb01451212abe3abfb0ce559d,1580,43,556,27,934,7,3,0,0
0f870a49ea2d5046ba071b7ea8b25e3b15ad8dae,1580,43,556,27,934,7,3,0,0
24881e5dd031d5743925b96f5efce20cedd359c0,1580,43,556,27,934,7,3,0,0
678a79caa5939d89d98e7e8d261444031579a378,1580,43,556,27,934,7,3,0,0
b030054c1cc6e70d555224c24186cffe099871e1,1580,43,556,27,934,7,3,0,0
3a5ae6602ba0953bbab8f6771d4591e99b469739,1580,43,556,27,934,7,3,0,0
1f496dedfebfc50c7358173ca15812bfe04ea8ce,1580,43,556,27,934,7,3,0,0
33c35353ddd3b362411aadbbcf3dad434919e814,1580,43,556,27,934,7,3,0,0
a2a136b8adf241ea5e06018e447d466b0b1ea7b9,1580,43,556,27,934,7,3,0,0
9988d1b7a7d2a1273cbe8eb3f5fbf7a6f5cc3db7,1580,43,556,27,934,7,3,0,0
33934912cc27b6f50a5a54c1f831a3117dc2adf4,1580,43,556,27,934,7,3,0,0
b2909a8e18a9c50ecbb1691a3a4f8bbfdc2a3f9c,1580,43,556,27,934,7,3,0,0
620aca0ac2390b27fb3919396408bd50cb3beb7c,1580,43,556,27,934,7,3,0,0
1094f0637f0e12940b8def32b8f663e39e08c4b3,1580,43,556,27,934,7,3,0,0
6cdaa1f43b379548c9194866b805590cef9a42fd,1580,43,556,27,934,7,3,0,0
df9f4b0f07c9ee93643d97cfb0399da634627a66,1580,43,556,27,934,7,3,0,0
826c5f8635d4584516ea494d433b5895aa466de7,1581,43,556,27,935,7,3,0,0
ed3cdf07fcf4294a208ae65e244c12804314e2f5,1581,43,556,27,935,7,3,0,0
9610a4fae383f5fa0b08749065ae98f7939138ef,1581,43,556,27,935,7,3,0,0
3917c07e35807d05f84d4bc7e004dd53d695f4de,1581,43,556,27,935,7,3,0,0
621739e7e45155feb51171d2c2554cd5692525a3,1581,43,556,27,935,7,3,0,0
4d3145f3d34e069349d4e76c7f99c4e49a56d2d5,1581,43,556,27,935,7,3,0,0
9127bc5dbf83f9c745e86e567338b71526d7460a,1582,43,556,27,935,7,3,0,0
c56abad90069473a2ee1115cfa0dfa97ef86e62d,1582,43,556,27,935,7,3,0,0
2e3987a935749c9cb12d58dccc05d6b7b3d6a6e3,1582,43,556,27,935,7,3,0,0
c738c61c444bd3878285377e0685002eeed8d5a8,1582,43,556,27,935,7,3,0,0
1815b45c1b4ad74868d6e38ccfd32d24e91e6e7e,1582,43,556,27,935,7,3,0,0
11a149995eb0d1f90ef2addf3b713fb79682b614,1581,43,556,27,934,7,3,0,0
b26a847bbee678770fb40773141ce9d6d151dc9e,1581,43,556,27,934,7,3,0,0
4f81c51d351fbf1a747acf7f0ca252ff1570b6b1,1581,43,556,27,934,7,3,0,0
c4a71837f36c50bce00bae549c75cd1aa04d40bc,1581,43,556,27,934,7,3,0,0
4fc66605f2737faf9e43b35eacd4dd5c03c15501,1581,43,556,27,934,7,3,0,0
68bcd355afd1e595d3f58f930bd4f18458ba52f7,1581,43,556,27,934,7,3,0,0
2a598439eb2d336f437ddd62b7112fda8263fc03,1581,43,556,27,934,7,3,0,0
1bef950e2e916c9cc7ddb71607fac9c1010a9c23,1581,43,556,27,934,7,3,0,0
1966aa49b999aba793e8dc36cfc2e5e5a86b6b9e,1581,43,556,27,934,7,3,0,0
c345bb584a1d4faabe342bc9aa456e28563ace05,1581,43,556,27,935,7,3,0,0
602433133e41731de4d48de479a1022b2deb1b3c,1582,43,556,27,936,7,3,0,0
c521e8e403deb6fdf56aa12d8be6460ca80b97c2,1583,43,556,27,936,7,3,0,0
8942ac90ffe5adeb4f07785b069bf431332127ec,1583,43,556,27,936,7,3,0,0
26d8649f9944faf34f57cdfe9de2261913f48b51,1583,43,556,27,936,7,3,0,0
32ef914951efb3a507284e4a2e32a3fcb5465f9c,1583,43,556,27,936,7,3,0,0
1a85d89a0b66df47c3340be9397779cb26e77983,1583,43,556,27,936,7,3,0,0
327136f7358d6f0be27e49e1d56429f278a6e271,1583,43,556,27,936,7,3,0,0
cc03871ba30006b40c638616f8e59d89b99ab307,1583,43,556,27,937,7,3,0,0
5930cded477e4dc8d59381eb14441f8a93471e21,1583,43,556,27,937,7,3,0,0
b9cb227378e1af37ef3b3df3c695a43701865c44,1585,43,557,27,939,7,3,0,0
1eb05d980c5acff46e877707889cd3cd2a25d1be,1585,43,557,27,939,7,3,0,0
c80934aa48f24dbcda970f592aa14638fa240e56,1585,43,557,27,939,7,3,0,0
9107bee680bbc2dab211f852eda3ab77b8346710,1585,43,557,27,939,7,3,0,0
e4d01934118377b3746d7bdb452471a8a8a73732,1585,43,557,27,939,7,3,0,0
99ebfea2471c1bd83fe3aa6fe38c779b4732f259,1585,43,557,27,939,7,3,0,0
620cd35d3964838b21241554a2b50c186b3a0571,1585,43,557,27,939,7,3,0,0
2f33c23492e29acf2f28e8018986a736ffdb6bb2,1585,43,557,27,939,7,3,0,0
cbdb3705ce4bf58fcbaea15c9867c720c20093af,1585,43,557,27,939,7,3,0,0
206ab18470161543be6a3a8ad93758743a358442,1585,43,557,27,939,7,3,0,0
4f51f48fdf951a58042a05b4298f74597b0eee47,1585,43,557,27,939,7,3,0,0
fbaa56b22d093e8b5eaede65bace1a99fdfce585,1585,43,557,27,939,7,3,0,0
c02345e39898c6bd632120bc346e8620c6316b41,1585,43,557,27,939,7,3,0,0
1a35ee51ac15a134f1a1bbf395c727767ee37f97,1585,43,557,27,939,7,3,0,0
90a36f8cdf22098a3e6128609117e94721b498aa,1585,43,557,27,939,7,3,0,0
38f4c3fc4bd8a7a3ccb4af715532dc4b35eaab94,1585,43,557,27,939,7,3,0,0
39bb937a6a9742fe2be035952611e1b61da61840,1585,43,557,27,939,7,3,0,0
f2c883562d875d4853a362f7806fbef4d0daadf8,1585,44,557,27,939,7,3,0,0
f615fbaba0cdb58c991af6fe17e90a937a7c17b8,1586,44,557,27,939,7,3,0,0
5557c75a9f194379e2bdd248ffa7a483a8ad76d4,1586,44,557,27,939,7,3,0,0
19e41f75f27fd6a56729422f84526f28895b7866,1586,44,557,27,939,7,3,0,0
d660c423fda11341c136490dca0bf07b927ee6cd,1586,44,557,27,939,7,3,0,0
42fa499221e1f87eae71ab1915a0abcab6ce1683,1586,44,557,27,939,7,3,0,0
48bfa2e0c9a722224eddab070841324a8242774f,1586,44,557,27,939,7,3,0,0
11d6ec135576bb28610a4946003f324fd89e7261,1586,44,557,27,939,7,3,0,0
4a8e7db55e6f41a8c67f5bb2b8eee7eeb0d29984,1586,44,557,27,939,7,3,0,0
fd9162abef24cde16f03b12bae35aabd533a149b,1586,44,557,27,939,7,3,0,0
a067e30df56a15f295104850127c5a0a7e878c30,1586,44,557,27,939,7,3,0,0
ca145cc84eef0ad0a14106031cc197998d79c196,1586,44,557,27,939,7,3,0,0
859c72599fa06baf8da0de8fa27f86c5f6621690,1586,44,557,27,939,7,3,0,0
eedd3aa27be753a5f939d351315bbdabb8525089,1586,44,558,27,939,7,3,0,0
be55a047dc6c54c6a37f3629718a7d43ec5caff8,1586,45,558,27,939,7,3,0,0
e754b3e05837faa81eed72dcaebea3249814f8dd,1586,45,558,27,938,7,3,0,0
29d509f59a2793ec2b736e0fecc2ee83b5ec883c,1589,45,558,27,938,7,3,0,0
0675e5eb8fce362cb98d062ac34d6224a095f862,1589,45,558,27,938,7,3,0,0
148e093abb974d4f818a34122c3da2cebf9d6d21,1589,45,558,27,938,7,3,0,0
3d3867b69ad735f0aed422b7c27673b5dece179d,1589,45,558,27,938,7,3,0,0
a9900c73ecd7ba396b7a511921cb24ee8558addd,1589,45,558,27,938,7,3,0,0
2b0f65e23c6d0cb0caf1cd6bdc4a826f8bb5e744,1589,45,558,27,938,7,3,0,0
6cdd0f9c93ec1930abe233716ee1db60daba15db,1589,45,558,27,938,7,3,0,0
bd5d0ce5402c6b51c25cefef5bd0186d6b1b9ecd,1589,45,558,27,938,7,3,0,0
40859bd5e18ad1cbe8d40af65009fcedc58a87a1,1589,45,558,27,938,7,3,0,0
2515adf9ea82cdc30b29ce570bbd4e9b6245ea15,1589,45,558,27,938,7,3,0,0
87c2d37d82a0ddb8e1b6c129b135a027c982504b,1589,45,558,27,938,7,3,0,0
0605ad5092cc2e168a3db32f7cc9fa3646ba0807,1589,45,558,27,938,7,3,0,0
be2399379852f7ea5dbefe149309cb755ed49135,1589,45,558,27,938,7,3,0,0
15a511597edf86a5cb74b6e1a50570a472a91cae,1589,45,558,27,938,7,3,0,0
6817efbc2f00e71de8a85cd7b3b54c684d1d0b91,1589,45,558,27,938,7,3,0,0
40e3aa60810191765f2218f5339489ca5e8e806e,1589,45,558,27,938,7,3,0,0
ea326cf1906a9733ca1927d97821c1d2e2a15952,1589,45,558,27,938,7,3,0,0
e46f4d110d3aba34f7a1b4a77ff90cefe4dea847,1589,45,558,27,938,7,3,0,0
c3260b0714e8fd00c9112800b331e2781814bc79,1593,45,558,27,939,7,3,0,0
5730bc6119255d66178e519c0d1cf04e8bd44c5c,1595,45,558,27,939,7,3,0,0
d3c3da1b771a72a2bcf2e06c0ec9e72af254fb90,1596,45,558,27,939,7,3,0,0
aac4c3807f6966d264209ff94fef54cfaa9d7a68,1596,45,558,27,939,7,3,0,0
072f3c47de1ddcefb3e78f3de9ee2e4791bb1eee,1596,45,558,27,939,7,3,0,0
27b1735bf971b83ab3a710850c766ab665cd62fe,1597,45,558,27,940,7,3,0,0
0658afc9a1c17c1aec094d0ef6f72cc9058e02a0,1597,45,558,27,940,7,3,0,0
9f7882159b3db1a12258db9eab449cb5b3fe90e3,1597,45,558,27,940,7,3,0,0
62f34fdb208c737c26af745f2c22496c4c1b0a47,1597,45,558,27,940,7,3,0,0
4d910cad014480374e4562857ffb5c469d8e29a5,1597,45,558,27,940,7,3,0,0
aea4df411ed310e176afe225fd7b9887deb3f7b2,1597,45,558,27,940,7,3,0,0
e5aae9775fe60c1e53780c4bf063759abef8ef7b,1598,45,558,27,940,7,3,0,0
341426f0acd3c0cddbe72a5562160582917b3f24,1598,45,558,27,940,7,3,0,0
476501240bb8e26f65292e835634de100f61fc3e,1598,45,558,27,940,7,3,0,0
ca96d0c4ad4df21299545ae023078a33fe80c2f2,1598,45,558,27,940,7,3,0,0
d7ef47b3f132ff7f39bc75e3ca2163254ede9df9,1598,45,558,27,940,7,3,0,0
a41e328736f4cdd95c62277346832c19da93115a,1598,44,558,27,940,7,3,0,0
f5e9cb1e9c2585655d17f8121f00cb5ae39d9fef,1598,44,558,27,940,7,3,0,0
410753fbb0416c384b8b1ca8738c918a64eea8c0,1598,44,558,27,940,7,3,0,0
392238d6269a68074be500dbf3de982e799b0a52,1598,44,558,27,940,7,3,0,0
d4795a07926a124b6b8838a1dba15c9b6da70f9e,1598,44,558,27,940,7,3,0,0
5ba3928959940bc687994d551fc44e194e924a9e,1598,44,558,27,940,7,3,0,0
ac20257aae95e633d69468770646e3f90c4f302c,1598,44,558,27,940,7,3,0,0
c7c57cfbf25cceb34aa27e30df3cd6bc8a54c84a,1598,44,558,27,940,7,3,0,0
2b85d965a59dd2d1dcc3b7cf76b1ab58ea3ed206,1598,44,558,27,940,7,3,0,0
932be04628a14c014c944f981f90a1758fd15fe2,1598,44,558,27,940,7,3,0,0
b211809549d909e5cfafa6a418afb07a3145e8af,1598,44,558,27,940,7,3,0,0
8047ab1d9d9cccc31ec50b0816e483be49cf5e92,1598,44,558,27,940,7,3,0,0
7982426d1ba3b53a30b4560fd9179ef7b4c0953a,1599,44,558,27,941,7,3,0,0
b4483b910778713282a0a30fb142108642d1247e,1599,44,558,27,941,7,3,0,0
921689788881ae46bac9c39710be343d4e6e25bb,1599,44,558,27,941,7,3,0,0
99238bf4d4ea84ac636822dec94178d2428d0d48,1599,44,558,27,941,7,3,0,0
d8cfc158484750da98888a15f35b217d258ad915,1599,44,558,27,941,7,3,0,0
215bd82630701159baf3d0f103737aeec2ac2c02,1599,44,558,27,941,7,3,0,0
1a5bcabd3cfa0fd248985d7c631c49c45fe989bb,1599,44,558,27,941,7,3,0,0
fb0e357051d4d5109de514d5b34ae0c2fe4bd85a,1599,44,558,27,941,7,3,0,0
2650c51ef45bf0fd339965e576ac291f1b869ad0,1599,44,558,27,941,7,3,0,0
26101be8e056df2d9060c569f65b0c7c9142a465,1599,44,558,27,941,7,3,0,0
f31701c4ab4c0d7f17db6b770a356f30c10567e2,1599,44,558,27,941,7,3,0,0
1f4a03209288d3bb8ee282edac572eac10b6f87e,1599,44,558,27,941,7,3,0,0
173403cf4f56b15540bc5620f51fa23915f872d3,1599,44,558,27,941,7,3,0,0
90274c732976dab7894a67b8dac53e0153ac2f58,1599,44,558,27,941,7,3,0,0
4f6bd3b9c129c4d88d5f7ad02c3b5a2d53f91709,1599,44,558,27,941,7,3,0,0
6c9f672529996a487375bbc921bda13a599feb85,1599,44,558,27,941,7,3,0,0
ddc209824724d5b0cd62ecec7a15f4b7715eacf5,1599,44,558,27,941,7,3,0,0
fed7cdc9c4a1a068bc23ff894876ee2e45059547,1599,44,558,27,941,7,3,0,0
64de04fb093fec094070f1e362e066024e8ab817,1599,44,558,27,941,7,3,0,0
dfcdf0726bd3109a6a7af89304619ebc8637754b,1599,44,558,27,941,7,3,0,0
e3fa6587ee45ca8117996ca1ba895e1bb89daa40,1599,44,558,27,941,7,3,0,0
f60c61b1b2f8306310cd65c7a4de3f40a6f0d378,1599,44,558,27,941,7,3,0,0
384960dd68901cbf52f72a47942d280add9873cb,1599,44,558,27,941,7,3,0,0
c30fafbf16aebe10fbd182f4c1caf626764819e3,1599,44,558,27,941,7,3,0,0
0e60e586cfc61b215363646ace89c9c743a707e1,1599,44,558,27,941,7,3,0,0
365a18e4b8d70b6904db77ae37feceaaa18435c0,1599,44,558,27,941,7,3,0,0
88cd967851298fde4172ccf4e0eb6d1668bfd44a,1599,44,558,27,941,7,3,0,0
e8a46dcc2cdf00a342afa56f654b8e0fbdd12d2b,1599,44,558,27,941,7,3,0,0
3bee1ead40eae09709dfec2c6546938ed07613f5,1600,44,557,27,941,7,3,0,0
271e6decdac9d9445c047a7d90cc98b7912cf1b6,1606,44,559,27,945,7,3,0,0
515ed4c3ee1a03c9820f07f153ddc851a00902c4,1608,44,559,27,945,7,3,0,0
27baf81851fc83f969679fbaf4f88da55edfb378,1608,44,559,27,945,7,3,0,0
8207a811906df1251822fa044c6dd80de7ac2e66,1608,44,559,27,945,7,3,0,0
87f47bec9490581cfc3262cf4b55505f41ca4c84,1608,44,559,27,945,7,3,0,0
e814e7d79c0e6115d8a03db2515eb2761cee3516,1608,44,559,27,945,7,3,0,0
4603b8d60c8b9cbb72e573cc9702f28c8f0a7086,1608,44,559,27,945,7,3,0,0
060d1e1792b127b5cac9511872a0781b890d8f5a,1608,44,559,27,945,7,3,0,0
228b6f6b1dae76ea39668764e0ea60ff6d57a8b4,1608,44,559,27,945,7,3,0,0
ddaff15dfc0c2fc51fc27a33f55a54b2b726d59d,1608,44,559,27,945,7,3,0,0
c91146b9951fb76ce1f0254334b3a8bc8e572cc8,1608,44,559,27,945,7,3,0,0
53a16616b8c48f8162786edc2f1429deb45b43aa,1608,44,559,27,945,7,3,0,0
9591bc3c9ee7d8b7cdc350ba58adfe714ab3573b,1608,44,559,27,945,7,3,0,0
df4c79e23214fda60bbf3a7ebdc2e8b72ea8ad7c,1608,44,559,27,945,7,3,0,0
a8bb516dce3cd120e066939530abad20e1a76dfe,1608,44,559,27,945,7,3,0,0
bc430af20d3dbba3f7fd4fde12689abcc1f6529a,1608,44,559,27,945,7,3,0,0
76317c73a28e66ee78015adbeb079936697881e0,1608,44,559,27,945,7,3,0,0
ceeae340f993ac7c99aa0c6a670dba038ce36016,1608,44,559,27,945,7,3,0,0
d402153a54cdfb82173b4f745bf5aeec62e9e2e7,1608,44,559,27,945,7,3,0,0
3955fd588adbce502a2aef0cf951cc7bc8fc9050,1608,44,559,27,945,7,3,0,0
531fa830a690c817c48d7872fd9b9ee5dbfeccf3,1608,44,559,27,946,7,3,0,0
b60b2ce6c474405977ddfe583cf21c906fd421c0,1608,44,559,27,946,7,3,0,0
e75f3463a18ce7ca1ba10fdc60836b2d1dca7176,1608,44,559,27,946,7,3,0,0
3bfabe6e1a887f4c93ecced3f45a727ba81ef4b2,1608,44,559,27,946,7,3,0,0
b0663fd8ed80ac97b66d4e465f302c20fce7d779,1608,44,559,27,946,7,3,0,0
31f626f8c30c5a816447d02a09de641dc7065651,1608,44,559,27,946,7,3,0,0
dc35d3ac024ed3569cf782e0e80085432c3f5155,1608,44,559,27,946,7,3,0,0
7f2d3ec0c3eac600e42bb9d6d86accef85533258,1608,44,559,27,946,7,3,0,0
89a9688099defd46c370c0323e17047e5639e314,1608,44,559,27,946,7,3,0,0
056eb9862725e451f95bdde5d6d9e197e5401970,1609,44,559,27,946,7,3,0,0
efd261ce5bec882b491071274cbde6dc971cad70,1609,44,559,27,946,7,3,0,0
938e7302e24bf16e3baf4ac8d247afe93e9db002,1609,44,559,27,946,7,3,0,0
b3541b6aefa8f09c83e131ed49d0d42da089c34a,1609,44,559,27,946,7,3,0,0
0c5e6027d28dac9b7e80035601fb40c0925a1eff,1609,44,559,27,946,7,3,0,0
871ab9a3e287edf3edd689dbef802f661c0802b3,1609,44,559,27,946,7,3,0,0
c9bd927055f991b795f1e9991d03733fe0f562c7,1609,44,559,27,946,7,3,0,0
fc4e126030764482193cae60d10c717a5b73cdb6,1609,44,559,27,946,7,3,0,0
2c5e52e286e6675699ea211736a12d0fb9b010c1,1609,44,559,27,946,7,3,0,0
b794dc20c02a49cac1b8c67db9b90688af73d2f2,1609,44,559,27,946,7,3,0,0
b4464372afc9af4c365b5c864bc4cd630fedda8d,1609,44,559,27,946,7,3,0,0
b4c0ce9fcb84a003d685e7106293f99688baaf79,1609,44,559,27,946,7,3,0,0
4aa803743695ed6448c9d8458291c077bd0875b3,1609,44,559,27,946,7,3,0,0
3b9b99e0188a1318587e1d16e263ff0c12e08237,1609,44,559,27,946,7,3,0,0
b36e36aa05081b9e1fee09b1f501ce9bc1ab6df1,1608,44,559,27,945,7,3,0,0
fd3772dc9456ff8d346013ca59e31276f466652a,1608,44,559,27,945,7,3,0,0
92b564f494c51e9bb9dcfd5aed5f35697bef23fb,1608,44,559,27,945,7,3,0,0
8bdd8660bffaee3925f1d5e2b8fa0622445cd3b6,1608,44,559,27,945,7,3,0,0
f37cc4bb35cb8413b4baf37aa5247139168ccf4e,1608,44,559,27,945,7,3,0,0
f23dea666c9cda0e9b9718731511cd498907ca58,1608,44,559,27,945,7,3,0,0
3cf6a6d5a460e67cdd1a1af597bd59428766b607,1608,44,559,27,945,7,3,0,0
d71ea8ce19a91abb010c8965754a3dc7950ed662,1609,44,559,27,945,7,3,0,0
0eeada790ca2ee8a7c220b4839e723a5afabed96,1609,44,559,27,945,7,3,0,0
0005b996270d84734605e29b291a01b0d371afb0,1609,44,559,27,945,7,3,0,0
b7ff675cac4f56b134dcda2a90c175b12b1560eb,1609,44,559,27,945,7,3,0,0
86655fb6930eb82d360267a9b98c3f6f1ff318a0,1609,44,559,27,945,7,3,0,0
f6eb15ade13b28f6bf80c2bedb3c24f3af35a65b,1609,44,559,27,945,7,3,0,0
98240e51a656df65ca0bcf746561e91cbbc4a468,1609,44,559,27,945,7,3,0,0
0da010f792569832775bbc786cefb9dec122dc23,1609,44,559,27,945,7,3,0,0
94783496f1a7a84f7f828e9cddf73b80db3a9e3c,1610,44,559,27,945,7,3,0,0
7e874772a359e91a8fc7c9b0f05378188979f203,1610,44,559,27,945,7,3,0,0
dc5c68519e7ac8a2b931bfadb69ad86e54dbb27a,1610,44,559,27,945,7,3,0,0
96ddd87297920d6c5c6360310d41e2a420029439,1610,44,559,27,945,7,3,0,0
76655d6ff17cf46a0d73cb5e5b726fcdc38b858d,1610,44,559,27,945,7,3,0,0
681666abe7c4717b8d0593b9cb74981ae3de0158,1610,44,559,27,945,7,3,0,0
be7c0693604eedee19bee97d1925cfacfc5e5adb,1610,44,559,27,945,7,3,0,0
d638075d2a0d81df5582c0357d2daacd7b52e310,1610,44,559,27,945,7,3,0,0
2524b0f24c09506cf5bdf61b4128bca91b1e6d24,1606,44,558,27,944,7,3,0,0
b58db965b46c9c2213caff437dcaad662bf64732,1606,44,558,27,944,7,3,0,0
ab3444d79d1fd8d3282b0d8ced9c7b0dbd2648bd,1606,44,558,27,944,7,3,0,0
7db989230f5d18aa8b0d9f349d9bc1623e8d68f0,1607,44,558,27,944,7,3,0,0
b6aeb9ba3187a7f304fd3fa2e08cc8d9a2a30f44,1607,44,558,27,944,7,3,0,0
e7e62d45be8090f0c6e8279dd46e557243d6ac6e,1607,44,558,27,944,7,3,0,0
b31a9f3dbbd1eb40fb0fdbf663b1838176779f2b,1607,44,558,27,945,7,3,0,0
234315671161c2c9ae0459d6d8676445faebaaef,1608,44,558,27,945,7,3,0,0
4ccb300e63e98760ecf5ea1d3d565ed44f7c3058,1608,44,558,27,945,7,3,0,0
89f33581ba04c07dcd31bcf14a2fe42c236e72b0,1608,44,558,27,945,7,3,0,0
acda04bfb93c28210c32a9191a786fb12812c220,1608,44,558,27,946,7,3,0,0
379eaebde119fd86824fb09c4b9849463f483ef1,1610,44,558,27,946,7,3,0,0
68853d0dd33d88ab398c4a29f69ae94038ff80ea,1610,44,558,27,946,7,3,0,0
1bef49587dfffcfe738b2e449479f77f3f260e65,1611,44,558,27,946,7,3,0,0
0d7b6bb3e14c610cbb66bd496a6a139ad5abddce,1611,44,558,27,946,7,3,0,0
8c40e0919d6e5a0d804dc42e62d02106807a6b6e,1611,44,558,27,946,7,3,0,0
ca5d523bef0ebd022b86506a736a44d58f7e3fc3,1611,44,558,27,946,7,3,0,0
6b726eb4864a45a9af610323c06002c617afb6b6,1611,44,558,27,946,7,3,0,0
e0aac7f3232029aae01a0aa0f927a60d05942169,1611,44,558,27,946,7,3,0,0
20f500dc4d23361585e996e2dd7922e75ab69665,1611,44,558,27,946,7,3,0,0
f6ea3132c163d75132526bfce39732ad049e654a,1611,44,558,27,946,7,3,0,0
66ef0471ae96c51b413649c7f9f37baec5e45b7c,1611,44,558,27,946,7,3,0,0
1e05bf54b2fc6c600e37d3866a9bf680ea8578b6,1611,44,558,27,946,7,3,0,0
fe3a91e7f18f93100a507474643329f700ba3b67,1611,44,558,27,946,7,3,0,0
a462602a06e60ff505849131b258c242a43a5ed3,1611,44,558,27,946,7,3,0,0
62ebb00033e608d086e8814850606b7905f31c4b,1611,44,558,27,946,7,3,0,0
583e93ca2764cf64827f2674657895b1ca44d576,1611,44,558,27,946,7,3,0,0
dd24722b47e785784b9ac7b5332bf7685b81ae96,1611,44,558,27,946,7,3,0,0
2288211e7cdaa7aedb1ce5e79bd2648f951ba8ae,1611,44,558,27,946,7,3,0,0
1d68419596686b4ccac22c851d7ebdccbb379a0f,1611,44,558,27,946,7,3,0,0
2c386f82e55f172b5e1dc128f414e76772dcd029,1611,44,558,27,946,7,3,0,0
c4e953e69e31ae10cf184f09818067711e854c6b,1611,44,558,27,946,7,3,0,0
ddff2fa806a3679c9843008894fe9eeafcce9312,1611,44,558,27,946,7,3,0,0
82ebf2af31cf8be96ac5b7fe0b3e06b34c25a738,1611,44,558,27,946,7,3,0,0
9f1017a0be550b9a20e733ae3dbde904e3ac35fb,1611,44,558,27,946,7,3,0,0
ffba1f0bec537fc3815b79091f69bfa60f0cfd85,1611,44,559,27,946,7,3,0,0
ab52e4fa0fd3078f9ab926ad90706e8094e8125c,1611,44,559,27,946,7,3,0,0
04cdca29269cbcdbc7896f205684d62e7d62578b,1611,44,559,27,946,7,3,0,0
bafc13f9aa0807fd168e5df85a5e57c8f36eee10,1611,44,559,27,946,7,3,0,0
baea72ec48fc17ba1e58e9263f224639123b9f76,1612,44,559,27,946,7,3,0,0
62d63838038c86ce4a604bcc84568f59b0a1ddef,1612,44,559,27,946,7,3,0,0
5bf243d1315c17ea4f1a1de3624a5edea7ea5f3b,1612,44,558,27,945,7,3,0,0
73c24ef80b71173b5070137f6d77c6fed321404f,1612,44,558,27,945,7,3,0,0
a164fd5d80c5d86d43d7c1c80c53bb3a16a1d574,1612,44,559,27,945,7,3,0,0
65634a81b825fddf5d62abaf289b52334a5f7845,1612,44,559,27,945,7,3,0,0
09cef06a102bb675df61384dae30e37e74a1618c,1612,44,559,27,945,7,3,0,0
778918fd71fd498ebee061cde8831b18117c5d2c,1612,44,559,27,945,7,3,0,0
79bb7202001a96f8f31a60a249dd18cb65a9d2c9,1612,44,559,27,945,7,3,0,0
6488cec8ab23d29b2f61fd1c48d3baf982bce9cb,1612,44,559,27,945,7,3,0,0
2db01bec9eccfdc1476619035157dfafce7e2dbd,1612,44,559,27,945,7,3,0,0
3ace5ee45666f9fff803936a7d7b8cad123dfa41,1612,44,559,27,945,7,3,0,0
66b079ae94f857d9730395033134ee34ef01dd08,1612,44,559,27,945,7,3,0,0
54c7e5e064be4f1cbc0106a80bbc751069aee689,1612,44,559,27,945,7,3,0,0
d8c684de7ec86f5c654f6ace84345661f1bc8a67,1612,44,559,27,945,7,3,0,0
f1af7aaaf5913855c8aa688941183924d1b532b3,1612,44,559,27,945,7,3,0,0
24f41672badaa47920c5b2d128ae79b7d8994d62,1612,44,559,27,945,7,3,0,0
df6d3c66aee7c5b727a56513ba22ab22b91b5873,1612,44,559,27,945,7,3,0,0
4433fff5a8aa6e0c0fb67d9f8702c2d0fa948312,1612,44,559,27,945,7,3,0,0
7c1c94872e9e453dbb18c489539b5cfa12b88d29,1612,44,559,27,945,7,3,0,0
af999b909531568a727464358870c9484f7d4493,1612,44,559,27,944,7,3,0,0
c389b50482c793853cbb4a6f3d08f076f7bec6d4,1613,44,559,27,944,7,3,0,0
88c8015ea0910a3180639eb2a6db30526239a5e4,1613,44,559,27,944,7,3,0,0
e295df447f46e397c855a692d5f87853d006ef8e,1613,44,559,27,944,7,3,0,0
f8e3d5f0c289012e38807a865d0b9466f2691b05,1613,44,559,27,944,7,3,0,0
a104debf4fe50fe8ef9d50ba50988e997ab4ed81,1614,44,559,27,944,7,3,0,0
bb5b72244a00bc636dafbfd69c91648d8dd29620,1614,44,559,27,944,7,3,0,0
2a4e13c5e71d7181760ce1d00079fa5994d6e98f,1614,44,560,27,944,7,3,0,0
1a05537338d214950f2e3299d1e868248807f35a,1614,44,560,27,944,7,3,0,0
0be6f678190385b009896f9d313c868cd97d0576,1614,44,560,27,944,7,3,0,0
d510ec64b6f3f166d8bb3e215e72ca84b0f19083,1614,44,560,27,944,7,3,0,0
1dc08b85b1c203c64d470490d933cf5710e11d75,1614,44,560,27,944,7,3,0,0
7e098210387340c4c09ed7df43e7271a566b1156,1614,44,560,27,944,7,3,0,0
